"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00047965","SANTA ROSA, CA US","2019-10-26","85","45","79"
"USC00047965","SANTA ROSA, CA US","2019-10-27","79","49","63"
"USC00047965","SANTA ROSA, CA US","2019-10-28","70","37","67"
"USC00047965","SANTA ROSA, CA US","2019-10-29","72","33","71"
"USC00047965","SANTA ROSA, CA US","2019-10-30","71","33","70"
"USC00047965","SANTA ROSA, CA US","2019-10-31","73","33","68"
"USC00047965","SANTA ROSA, CA US","2019-11-01","73","33","72"
"USC00047965","SANTA ROSA, CA US","2019-11-02","75","35","74"
"USC00047965","SANTA ROSA, CA US","2019-11-03","77","38","72"
"USC00047965","SANTA ROSA, CA US","2019-11-04","75","38","71"
"USC00047965","SANTA ROSA, CA US","2019-11-05","75","39","51"
"USC00047965","SANTA ROSA, CA US","2019-11-06","68","45","64"
"USC00047965","SANTA ROSA, CA US","2019-11-07","69","45","56"
"USC00047965","SANTA ROSA, CA US","2019-11-08","67","47","61"
"USC00047965","SANTA ROSA, CA US","2019-11-09","69","44","65"
"USC00047965","SANTA ROSA, CA US","2019-11-10","70","47","67"
"USC00047965","SANTA ROSA, CA US","2019-11-11","77","42","73"
"USC00047965","SANTA ROSA, CA US","2019-11-12","76","44","72"
"USC00047965","SANTA ROSA, CA US","2019-11-13","72","45","55"
"USC00047965","SANTA ROSA, CA US","2019-11-15","70","49","65"
"USC00047965","SANTA ROSA, CA US","2019-11-16","65","44","65"
"USC00047965","SANTA ROSA, CA US","2019-11-17","75","43","71"
"USC00047965","SANTA ROSA, CA US","2019-11-18","76","43","58"
"USC00047965","SANTA ROSA, CA US","2019-11-20","70","44","67"
"USC00047965","SANTA ROSA, CA US","2019-11-21","67","39","61"
"USC00047965","SANTA ROSA, CA US","2019-11-22","65","38","59"
"USC00047965","SANTA ROSA, CA US","2019-11-23","69","37","65"
"USC00047965","SANTA ROSA, CA US","2019-11-24","68","36","65"
"USC00047965","SANTA ROSA, CA US","2019-11-25","65","36","60"
"USC00047965","SANTA ROSA, CA US","2019-11-26","60","36","45"
"USC00047965","SANTA ROSA, CA US","2019-11-27","51","35","43"
"USC00047965","SANTA ROSA, CA US","2019-11-28","51","31","47"
"USC00047965","SANTA ROSA, CA US","2019-11-29","52","25","47"
"USC00047965","SANTA ROSA, CA US","2019-11-30","48","34","46"
"USC00047965","SANTA ROSA, CA US","2019-12-01","53","45","53"
"USC00047965","SANTA ROSA, CA US","2019-12-02","58","51","57"
"USC00047965","SANTA ROSA, CA US","2019-12-03","59","50","58"
"USC00047965","SANTA ROSA, CA US","2019-12-04","58","51","55"
"USC00047965","SANTA ROSA, CA US","2019-12-05","59","51","58"
"USC00047965","SANTA ROSA, CA US","2019-12-06","65","53","57"
"USC00047965","SANTA ROSA, CA US","2019-12-07","60","56","58"
"USC00047965","SANTA ROSA, CA US","2019-12-08","61","54","58"
"USC00047965","SANTA ROSA, CA US","2019-12-09","58","41","58"
"USC00047965","SANTA ROSA, CA US","2019-12-10","58","48","55"
"USC00047965","SANTA ROSA, CA US","2019-12-11","57","34","55"
"USC00047965","SANTA ROSA, CA US","2019-12-12","63","54","61"
"USC00047965","SANTA ROSA, CA US","2019-12-13","61","54","56"
"USC00047965","SANTA ROSA, CA US","2019-12-14","57","41","54"
"USC00047965","SANTA ROSA, CA US","2019-12-15","57","36","54"
"USC00047965","SANTA ROSA, CA US","2019-12-16","56","32","53"
"USC00047965","SANTA ROSA, CA US","2019-12-17","57","36","54"
"USC00047965","SANTA ROSA, CA US","2019-12-18","57","36","52"
"USC00047965","SANTA ROSA, CA US","2019-12-19","56","48","55"
"USC00047965","SANTA ROSA, CA US","2019-12-20","58","45","55"
"USC00047965","SANTA ROSA, CA US","2019-12-21","59","41","57"
"USC00047965","SANTA ROSA, CA US","2019-12-22","57","47","53"
"USC00047965","SANTA ROSA, CA US","2019-12-23","55","31","52"
"USC00047965","SANTA ROSA, CA US","2019-12-24","52","30","50"
"USC00047965","SANTA ROSA, CA US","2019-12-25","51","40","49"
"USC00047965","SANTA ROSA, CA US","2019-12-26","57","34","54"
"USC00047965","SANTA ROSA, CA US","2019-12-27","58","29","56"
"USC00047965","SANTA ROSA, CA US","2019-12-28","59","31","57"
"USC00047965","SANTA ROSA, CA US","2019-12-29","57","43","52"
"USC00047965","SANTA ROSA, CA US","2019-12-30","58","37","56"
"USC00047965","SANTA ROSA, CA US","2019-12-31","62","35","60"
"USC00047965","SANTA ROSA, CA US","2020-01-01","62","43","59"
"USC00047965","SANTA ROSA, CA US","2020-01-02","64","38","62"
"USC00047965","SANTA ROSA, CA US","2020-01-03","62","36","58"
"USC00047965","SANTA ROSA, CA US","2020-01-04","58","40","57"
"USC00047965","SANTA ROSA, CA US","2020-01-05","58","34","53"
"USC00047965","SANTA ROSA, CA US","2020-01-06","59","34","56"
"USC00047965","SANTA ROSA, CA US","2020-01-07","56","28","54"
"USC00047965","SANTA ROSA, CA US","2020-01-08","54","38","52"
"USC00047965","SANTA ROSA, CA US","2020-01-09","58","42","56"
"USC00047965","SANTA ROSA, CA US","2020-01-10","58","33","54"
"USC00047965","SANTA ROSA, CA US","2020-01-11","55","41","54"
"USC00047965","SANTA ROSA, CA US","2020-01-12","54","34","53"
"USC00047965","SANTA ROSA, CA US","2020-01-13","56","35","53"
"USC00047965","SANTA ROSA, CA US","2020-01-14","54","38","51"
"USC00047965","SANTA ROSA, CA US","2020-01-15","52","26","48"
"USC00047965","SANTA ROSA, CA US","2020-01-16","50","42","42"
"USC00047965","SANTA ROSA, CA US","2020-01-17","52","33","46"
"USC00047965","SANTA ROSA, CA US","2020-01-18","55","36","52"
"USC00047965","SANTA ROSA, CA US","2020-01-19","52","36","51"
"USC00047965","SANTA ROSA, CA US","2020-01-20","54","41","54"
"USC00047965","SANTA ROSA, CA US","2020-01-21","55","40","54"
"USC00047965","SANTA ROSA, CA US","2020-01-22","60","47","58"
"USC00047965","SANTA ROSA, CA US","2020-01-23","60","39","51"
"USC00047965","SANTA ROSA, CA US","2020-01-24","60","45","58"
"USC00047965","SANTA ROSA, CA US","2020-01-25","64","52","61"
"USC00047965","SANTA ROSA, CA US","2020-01-26","65","51","60"
"USC00047965","SANTA ROSA, CA US","2020-01-27","63","45","59"
"USC00047965","SANTA ROSA, CA US","2020-01-28","64","48","58"
"USC00047965","SANTA ROSA, CA US","2020-01-29","64","40","63"
"USC00047965","SANTA ROSA, CA US","2020-01-30","69","45","67"
"USC00047965","SANTA ROSA, CA US","2020-01-31","68","42","66"
"USC00047965","SANTA ROSA, CA US","2020-02-01","67","40","66"
"USC00047965","SANTA ROSA, CA US","2020-02-02","66","39","53"
"USC00047965","SANTA ROSA, CA US","2020-02-03","57","31","54"
"USC00047965","SANTA ROSA, CA US","2020-02-04","61","33","49"
"USC00047965","SANTA ROSA, CA US","2020-02-05","65","31","62"
"USC00047965","SANTA ROSA, CA US","2020-02-06","68","37","66"
"USC00047965","SANTA ROSA, CA US","2020-02-07","67","36","64"
"USC00047965","SANTA ROSA, CA US","2020-02-08","64","38","62"
"USC00047965","SANTA ROSA, CA US","2020-02-09","64","43","63"
"USC00047965","SANTA ROSA, CA US","2020-02-10","77","38","75"
"USC00047965","SANTA ROSA, CA US","2020-02-11","80","40","79"
"USC00047965","SANTA ROSA, CA US","2020-02-12","79","38","67"
"USC00047965","SANTA ROSA, CA US","2020-02-13","67","39","55"
"USC00047965","SANTA ROSA, CA US","2020-02-14","63","47","60"
"USC00047965","SANTA ROSA, CA US","2020-02-15","65","38","64"
"USC00047965","SANTA ROSA, CA US","2020-02-16","67","38","62"
"USC00047965","SANTA ROSA, CA US","2020-02-17","73","38","68"
"USC00047965","SANTA ROSA, CA US","2020-02-18","68","35","66"
"USC00047965","SANTA ROSA, CA US","2020-02-19","66","38","62"
"USC00047965","SANTA ROSA, CA US","2020-02-20","67","39","66"
"USC00047965","SANTA ROSA, CA US","2020-02-21","74","41","72"
"USC00047965","SANTA ROSA, CA US","2020-02-22","72","38","61"
"USC00047965","SANTA ROSA, CA US","2020-02-23","67","37","64"
"USC00047965","SANTA ROSA, CA US","2020-02-24","72","37","70"
"USC00047965","SANTA ROSA, CA US","2020-02-25","79","40","72"
"USC00047965","SANTA ROSA, CA US","2020-02-26","76","39","74"
"USC00047965","SANTA ROSA, CA US","2020-02-27","77","41","74"
"USC00047965","SANTA ROSA, CA US","2020-02-28","74","44","70"
"USC00047965","SANTA ROSA, CA US","2020-02-29","70","38","57"
"USC00047965","SANTA ROSA, CA US","2020-03-01","62","42","60"
"USC00047965","SANTA ROSA, CA US","2020-03-02","75","41","73"
"USC00047965","SANTA ROSA, CA US","2020-03-03","82","46","77"
"USC00047965","SANTA ROSA, CA US","2020-03-04","79","42","77"
"USC00047965","SANTA ROSA, CA US","2020-03-06","57","50","56"
"USC00047965","SANTA ROSA, CA US","2020-03-07","59","48","56"
"USC00047965","SANTA ROSA, CA US","2020-03-08","60","34","58"
"USC00047965","SANTA ROSA, CA US","2020-03-09","68","43","67"
"USC00047965","SANTA ROSA, CA US","2020-03-10","77","39","75"
"USC00047965","SANTA ROSA, CA US","2020-03-11","75","42","75"
"USC00047965","SANTA ROSA, CA US","2020-03-12","77","42","75"
"USC00047965","SANTA ROSA, CA US","2020-03-13","77","42","56"
"USC00047965","SANTA ROSA, CA US","2020-03-14","58","46","55"
"USC00047965","SANTA ROSA, CA US","2020-03-15","56","43","52"
"USC00047965","SANTA ROSA, CA US","2020-03-16","56","40","56"
"USC00047965","SANTA ROSA, CA US","2020-03-17","58","38","50"
"USC00047965","SANTA ROSA, CA US","2020-03-18","55","45","55"
"USC00047965","SANTA ROSA, CA US","2020-03-19","63","40","62"
"USC00047965","SANTA ROSA, CA US","2020-03-20","66","36","66"
"USC00047965","SANTA ROSA, CA US","2020-03-21","69","38","69"
"USC00047965","SANTA ROSA, CA US","2020-03-22","71","39","60"
"USC00047965","SANTA ROSA, CA US","2020-03-23","60","41","55"
"USC00047965","SANTA ROSA, CA US","2020-03-24","58","45","55"
"USC00047965","SANTA ROSA, CA US","2020-03-25","59","28","53"
"USC00047965","SANTA ROSA, CA US","2020-03-26","63","32","60"
"USC00047965","SANTA ROSA, CA US","2020-03-27","62","34","58"
"USC00047965","SANTA ROSA, CA US","2020-03-28","58","44","55"
"USC00047965","SANTA ROSA, CA US","2020-03-29","61","49","61"
"USC00047965","SANTA ROSA, CA US","2020-03-30","61","46","59"
"USC00047965","SANTA ROSA, CA US","2020-03-31","69","50","69"
"USC00047965","SANTA ROSA, CA US","2020-04-01","70","38","66"
"USC00047965","SANTA ROSA, CA US","2020-04-02","68","34","68"
"USC00047965","SANTA ROSA, CA US","2020-04-03","69","38","66"
"USC00047965","SANTA ROSA, CA US","2020-04-04","67","40","57"
"USC00047965","SANTA ROSA, CA US","2020-04-05","59","48","57"
"USC00047965","SANTA ROSA, CA US","2020-04-06","61","35","54"
"USC00047965","SANTA ROSA, CA US","2020-04-07","69","37","64"
"USC00047965","SANTA ROSA, CA US","2020-04-08","65","38","62"
"USC00047965","SANTA ROSA, CA US","2020-04-09","65","51","64"
"USC00047965","SANTA ROSA, CA US","2020-04-10","70","53","64"
"USC00047965","SANTA ROSA, CA US","2020-04-11","65","34","56"
"USC00047965","SANTA ROSA, CA US","2020-04-12","69","46","66"
"USC00047965","SANTA ROSA, CA US","2020-04-13","73","47","69"
"USC00047965","SANTA ROSA, CA US","2020-04-14","82","41","73"
"USC00047965","SANTA ROSA, CA US","2020-04-15","80","43","72"
"USC00047965","SANTA ROSA, CA US","2020-04-16","73","51","63"
"USC00047965","SANTA ROSA, CA US","2020-04-17","63","38","59"
"USC00047965","SANTA ROSA, CA US","2020-04-18","62","48","57"
"USC00047965","SANTA ROSA, CA US","2020-04-19","65","34","63"
"USC00047965","SANTA ROSA, CA US","2020-04-20","68","44","66"
"USC00047965","SANTA ROSA, CA US","2020-04-21","74","44","73"
"USC00047965","SANTA ROSA, CA US","2020-04-22","84","35","78"
"USC00047965","SANTA ROSA, CA US","2020-04-23","86","53","83"
"USC00047965","SANTA ROSA, CA US","2020-04-24","89","52","85"
"USC00047965","SANTA ROSA, CA US","2020-04-25","87","54","84"
"USC00047965","SANTA ROSA, CA US","2020-04-26","84","49","78"
"USC00047965","SANTA ROSA, CA US","2020-04-27","86","46","84"
"USC00047965","SANTA ROSA, CA US","2020-04-28","87","55","72"
"USC00047965","SANTA ROSA, CA US","2020-04-29","75","52","73"
"USC00047965","SANTA ROSA, CA US","2020-04-30","80","46","78"
"USC00047965","SANTA ROSA, CA US","2020-05-01","80","51","76"
"USC00047965","SANTA ROSA, CA US","2020-05-02","76","49","64"
"USC00047965","SANTA ROSA, CA US","2020-05-03","76","43","75"
"USC00047965","SANTA ROSA, CA US","2020-05-04","81","41","75"
"USC00047965","SANTA ROSA, CA US","2020-05-05","81","41","77"
"USC00047965","SANTA ROSA, CA US","2020-05-06","89","48","87"
"USC00047965","SANTA ROSA, CA US","2020-05-07","90","48","89"
"USC00047965","SANTA ROSA, CA US","2020-05-08","93","49","74"
"USC00047965","SANTA ROSA, CA US","2020-05-09","77","39","70"
"USC00047965","SANTA ROSA, CA US","2020-05-10","71","52","67"
"USC00047965","SANTA ROSA, CA US","2020-05-11","67","50","57"
"USC00047965","SANTA ROSA, CA US","2020-05-12","66","54","63"
"USC00047965","SANTA ROSA, CA US","2020-05-13","63","49","58"
"USC00047965","SANTA ROSA, CA US","2020-05-14","68","50","59"
"USC00047965","SANTA ROSA, CA US","2020-05-15","77","51","76"
"USC00047965","SANTA ROSA, CA US","2020-05-16","76","51","70"
"USC00047965","SANTA ROSA, CA US","2020-05-17","74","51","66"
"USC00047965","SANTA ROSA, CA US","2020-05-18","67","41","65"
"USC00047965","SANTA ROSA, CA US","2020-05-19","73","46","72"
"USC00047965","SANTA ROSA, CA US","2020-05-20","74","42","65"
"USC00047965","SANTA ROSA, CA US","2020-05-21","80","51","78"
"USC00047965","SANTA ROSA, CA US","2020-05-22","79","47","75"
"USC00047965","SANTA ROSA, CA US","2020-05-23","84","30","84"
"USC00047965","SANTA ROSA, CA US","2020-05-24","87","44","85"
"USC00047965","SANTA ROSA, CA US","2020-05-25","94","56","92"
"USC00047965","SANTA ROSA, CA US","2020-05-26","97","56","96"
"USC00047965","SANTA ROSA, CA US","2020-05-27","96","60","87"
"USC00047965","SANTA ROSA, CA US","2020-05-28","87","45","83"
"USC00047965","SANTA ROSA, CA US","2020-05-29","84","55","68"
"USC00047965","SANTA ROSA, CA US","2020-05-30","73","58","68"
"USC00047965","SANTA ROSA, CA US","2020-05-31","73","57","70"
"USC00047965","SANTA ROSA, CA US","2020-06-01","82","50","79"
"USC00047965","SANTA ROSA, CA US","2020-06-02","94","56","94"
"USC00047965","SANTA ROSA, CA US","2020-06-03","98","54","96"
"USC00047965","SANTA ROSA, CA US","2020-06-04","97","53","91"
"USC00047965","SANTA ROSA, CA US","2020-06-05","91","48","78"
"USC00047965","SANTA ROSA, CA US","2020-06-08","82","49","81"
"USC00047965","SANTA ROSA, CA US","2020-06-09","91","53","90"
"USC00047965","SANTA ROSA, CA US","2020-06-10","92","53","90"
"USC00047965","SANTA ROSA, CA US","2020-06-11","90","54","83"
"USC00047965","SANTA ROSA, CA US","2020-06-12","84","54","72"
"USC00047965","SANTA ROSA, CA US","2020-06-13","75","42","74"
"USC00047965","SANTA ROSA, CA US","2020-06-14","81","54","80"
"USC00047965","SANTA ROSA, CA US","2020-06-15","82","51","78"
"USC00047965","SANTA ROSA, CA US","2020-06-16","83","53","82"
"USC00047965","SANTA ROSA, CA US","2020-06-17","92","58","89"
"USC00047965","SANTA ROSA, CA US","2020-06-18","95","53","90"
"USC00047965","SANTA ROSA, CA US","2020-06-19","90","51","72"
"USC00047965","SANTA ROSA, CA US","2020-06-20","78","55","76"
"USC00047965","SANTA ROSA, CA US","2020-06-21","87","55","85"
"USC00047965","SANTA ROSA, CA US","2020-06-22","86","54","81"
"USC00047965","SANTA ROSA, CA US","2020-06-23","81","53","79"
"USC00047965","SANTA ROSA, CA US","2020-06-24","87","55","86"
"USC00047965","SANTA ROSA, CA US","2020-06-25","88","55","85"
"USC00047965","SANTA ROSA, CA US","2020-06-26","85","55","82"
"USC00047965","SANTA ROSA, CA US","2020-06-27","82","53","71"
"USC00047965","SANTA ROSA, CA US","2020-06-28","88","50","87"
"USC00047965","SANTA ROSA, CA US","2020-06-29","87","52","83"
"USC00047965","SANTA ROSA, CA US","2020-06-30","89","53","87"
"USC00047965","SANTA ROSA, CA US","2020-07-01","87","53","80"
"USC00047965","SANTA ROSA, CA US","2020-07-02","80","48","72"
"USC00047965","SANTA ROSA, CA US","2020-07-03","79","54","77"
"USC00047965","SANTA ROSA, CA US","2020-07-04","95","50","94"
"USC00047965","SANTA ROSA, CA US","2020-07-05","94","52","93"
"USC00047965","SANTA ROSA, CA US","2020-07-06","93","51","86"
"USC00047965","SANTA ROSA, CA US","2020-07-07","89","50","88"
"USC00047965","SANTA ROSA, CA US","2020-07-08","89","54","88"
"USC00047965","SANTA ROSA, CA US","2020-07-12","97","51","97"
"USC00047965","SANTA ROSA, CA US","2020-07-13","97","55","80"
"USC00047965","SANTA ROSA, CA US","2020-07-14","80","54","76"
"USC00047965","SANTA ROSA, CA US","2020-07-15","78","51","76"
"USC00047965","SANTA ROSA, CA US","2020-07-16","77","52","75"
"USC00047965","SANTA ROSA, CA US","2020-07-17","78","51","77"
"USC00047965","SANTA ROSA, CA US","2020-07-18","84","57","80"
"USC00047965","SANTA ROSA, CA US","2020-07-19","80","56","74"
"USC00047965","SANTA ROSA, CA US","2020-07-20","76","53","73"
"USC00047965","SANTA ROSA, CA US","2020-07-21","77","53","76"
"USC00047965","SANTA ROSA, CA US","2020-07-22","76","52","73"
"USC00047965","SANTA ROSA, CA US","2020-07-23","80","53","77"
"USC00047965","SANTA ROSA, CA US","2020-07-24","78","47","75"
"USC00047965","SANTA ROSA, CA US","2020-07-25","80","54","80"
"USC00047965","SANTA ROSA, CA US","2020-07-26","80","51","79"
"USC00047965","SANTA ROSA, CA US","2020-07-27","79","54","75"
"USC00047965","SANTA ROSA, CA US","2020-07-28","81","54","77"
"USC00047965","SANTA ROSA, CA US","2020-07-29","81","54","80"
"USC00047965","SANTA ROSA, CA US","2020-07-30","80","54","77"
"USC00047965","SANTA ROSA, CA US","2020-07-31","85","55","84"
"USC00047965","SANTA ROSA, CA US","2020-08-01","88","51","88"
"USC00047965","SANTA ROSA, CA US","2020-08-02","90","53","86"
"USC00047965","SANTA ROSA, CA US","2020-08-03","94","56","90"
"USC00047965","SANTA ROSA, CA US","2020-08-04","90","55","85"
"USC00047965","SANTA ROSA, CA US","2020-08-05","85","54","80"
"USC00047965","SANTA ROSA, CA US","2020-08-06","87","55","86"
"USC00047965","SANTA ROSA, CA US","2020-08-07","86","55","83"
"USC00047965","SANTA ROSA, CA US","2020-08-09","90","54","86"
"USC00047965","SANTA ROSA, CA US","2020-08-10","86","57","79"
"USC00047965","SANTA ROSA, CA US","2020-08-11","79","59","75"
"USC00047965","SANTA ROSA, CA US","2020-08-12","86","55","84"
"USC00047965","SANTA ROSA, CA US","2020-08-13","98","50","98"
"USC00047965","SANTA ROSA, CA US","2020-08-14","106","62","105"
"USC00047965","SANTA ROSA, CA US","2020-08-15","105","65","103"
"USC00047965","SANTA ROSA, CA US","2020-08-16","103","68","90"
"USC00047965","SANTA ROSA, CA US","2020-08-17","92","65","90"
"USC00047965","SANTA ROSA, CA US","2020-08-18","100","64","98"
"USC00047965","SANTA ROSA, CA US","2020-08-19","98","60","95"
"USC00047965","SANTA ROSA, CA US","2020-08-20","95","53","87"
"USC00047965","SANTA ROSA, CA US","2020-08-21","95","56","85"
"USC00047965","SANTA ROSA, CA US","2020-08-22","94","58","94"
"USC00047965","SANTA ROSA, CA US","2020-08-23","94","55","86"
"USC00047965","SANTA ROSA, CA US","2020-08-24","90","61","81"
"USC00047965","SANTA ROSA, CA US","2020-08-25","81","55","78"
"USC00047965","SANTA ROSA, CA US","2020-08-26","79","54","73"
"USC00047965","SANTA ROSA, CA US","2020-08-27","81","54","78"
"USC00047965","SANTA ROSA, CA US","2020-08-28","79","52","76"
"USC00047965","SANTA ROSA, CA US","2020-08-29","79","54","79"
"USC00047965","SANTA ROSA, CA US","2020-08-30","79","55","78"
"USC00047965","SANTA ROSA, CA US","2020-08-31","78","54","74"
"USC00047965","SANTA ROSA, CA US","2020-09-01","74","57","71"
"USC00047965","SANTA ROSA, CA US","2020-09-02","75","58","74"
"USC00047965","SANTA ROSA, CA US","2020-09-03","79","56","78"
"USC00047965","SANTA ROSA, CA US","2020-09-07","110","64","110"
"USC00047965","SANTA ROSA, CA US","2020-09-08","110","60","85"
"USC00047965","SANTA ROSA, CA US","2020-09-09","85","56","63"
"USC00047965","SANTA ROSA, CA US","2020-09-10","69","58","69"
"USC00047965","SANTA ROSA, CA US","2020-09-11","80","49","80"
"USC00047965","SANTA ROSA, CA US","2020-09-12","91","54","91"
"USC00047965","SANTA ROSA, CA US","2020-09-13","91","54","78"
"USC00047965","SANTA ROSA, CA US","2020-09-14","79","55","79"
"USC00047965","SANTA ROSA, CA US","2020-09-15","82","53","81"
"USC00047965","SANTA ROSA, CA US","2020-09-16","85","56","84"
"USC00047965","SANTA ROSA, CA US","2020-09-17","85","59","84"
"USC00047965","SANTA ROSA, CA US","2020-09-18","84","58","77"
"USC00047965","SANTA ROSA, CA US","2020-09-19","87","54","86"
"USC00047965","SANTA ROSA, CA US","2020-09-20","90","53","88"
"USC00047965","SANTA ROSA, CA US","2020-09-21","88","51","86"
"USC00047965","SANTA ROSA, CA US","2020-09-22","86","52","83"
"USC00047965","SANTA ROSA, CA US","2020-09-23","86","50","85"
"USC00047965","SANTA ROSA, CA US","2020-09-24","87","55","84"
"USC00047965","SANTA ROSA, CA US","2020-09-25","86","51","85"
"USC00047965","SANTA ROSA, CA US","2020-09-26","90","60","88"
"USC00047965","SANTA ROSA, CA US","2020-09-27","99","57","98"
"USC00047965","SANTA ROSA, CA US","2020-09-28","98","67","84"
"USC00047965","SANTA ROSA, CA US","2020-09-29","84","42","82"
"USC00047965","SANTA ROSA, CA US","2020-09-30","88","56","88"
"USC00047965","SANTA ROSA, CA US","2020-10-01","88","50","86"
"USC00047965","SANTA ROSA, CA US","2020-10-02","94","54","93"
"USC00047965","SANTA ROSA, CA US","2020-10-03","102","55","101"
"USC00047965","SANTA ROSA, CA US","2020-10-04","101","51","82"
"USC00047965","SANTA ROSA, CA US","2020-10-05","90","47","90"
"USC00047965","SANTA ROSA, CA US","2020-10-06","90","46","87"
"USC00047965","SANTA ROSA, CA US","2020-10-07","87","52","73"
"USC00047965","SANTA ROSA, CA US","2020-10-08","73","55","67"
"USC00047965","SANTA ROSA, CA US","2020-10-09","74","53","72"
"USC00047965","SANTA ROSA, CA US","2020-10-10","72","55","68"
"USC00047965","SANTA ROSA, CA US","2020-10-11","83","48","82"
"USC00047965","SANTA ROSA, CA US","2020-10-12","86","49","86"
"USC00047965","SANTA ROSA, CA US","2020-10-13","91","51","90"
"USC00047965","SANTA ROSA, CA US","2020-10-14","93","57","92"
"USC00047965","SANTA ROSA, CA US","2020-10-15","95","54","95"
"USC00047965","SANTA ROSA, CA US","2020-10-16","96","52","95"
"USC00047965","SANTA ROSA, CA US","2020-10-17","95","50","94"
"USC00047965","SANTA ROSA, CA US","2020-10-18","94","50","87"
"USC00047965","SANTA ROSA, CA US","2020-10-19","87","48","81"
"USC00047965","SANTA ROSA, CA US","2020-10-20","86","45","85"
"USC00047965","SANTA ROSA, CA US","2020-10-21","86","48","84"
"USC00047965","SANTA ROSA, CA US","2020-10-22","84","48","75"
"USC00047965","SANTA ROSA, CA US","2020-10-23","75","48","68"
"USC00047965","SANTA ROSA, CA US","2020-10-24","68","46","62"
"USC00047965","SANTA ROSA, CA US","2020-10-25","73","47","73"
"USC00047965","SANTA ROSA, CA US","2020-10-26","78","48","78"
"USC00047965","SANTA ROSA, CA US","2020-10-27","83","49","78"
"USC00047965","SANTA ROSA, CA US","2020-10-28","79","37","77"
"USC00047965","SANTA ROSA, CA US","2020-10-29","77","38","76"
"USC00047965","SANTA ROSA, CA US","2020-10-30","76","38","70"
"USC00047965","SANTA ROSA, CA US","2020-10-31","78","39","77"
"USC00047965","SANTA ROSA, CA US","2020-11-01","80","39","76"
"USC00047965","SANTA ROSA, CA US","2020-11-02","80","41","76"
"USC00047965","SANTA ROSA, CA US","2020-11-03","76","43","63"
"USC00047965","SANTA ROSA, CA US","2020-11-04","77","48","74"
"USC00047965","SANTA ROSA, CA US","2020-11-05","82","45","76"
"USC00047965","SANTA ROSA, CA US","2020-11-06","76","51","56"
"USC00047965","SANTA ROSA, CA US","2020-11-07","63","40","59"
"USC00047965","SANTA ROSA, CA US","2020-11-08","60","39","55"
"USC00047965","SANTA ROSA, CA US","2020-11-09","61","29","56"
"USC00047965","SANTA ROSA, CA US","2020-11-10","64","31","61"
"USC00047965","SANTA ROSA, CA US","2020-11-11","61","49","60"
"USC00047965","SANTA ROSA, CA US","2020-11-12","62","32","60"
"USC00047965","SANTA ROSA, CA US","2020-11-13","60","42","56"
"USC00047965","SANTA ROSA, CA US","2020-11-14","63","37","58"
"USC00047965","SANTA ROSA, CA US","2020-11-15","67","36","63"
"USC00047965","SANTA ROSA, CA US","2020-11-16","68","42","65"
"USC00047965","SANTA ROSA, CA US","2020-11-17","65","44","56"
"USC00047965","SANTA ROSA, CA US","2020-11-18","63","56","59"
"USC00047965","SANTA ROSA, CA US","2020-11-19","62","44","59"
"USC00047965","SANTA ROSA, CA US","2020-11-20","64","35","56"
"USC00047965","SANTA ROSA, CA US","2020-11-21","61","31","59"
"USC00047965","SANTA ROSA, CA US","2020-11-22","60","32","56"
"USC00047965","SANTA ROSA, CA US","2020-11-23","63","38","59"
"USC00047965","SANTA ROSA, CA US","2020-11-24","65","36","59"
"USC00047965","SANTA ROSA, CA US","2020-11-25","63","36","58"
"USC00047965","SANTA ROSA, CA US","2020-11-26","66","38","63"
"USC00047965","SANTA ROSA, CA US","2020-11-27","64","33","59"
"USC00047965","SANTA ROSA, CA US","2020-11-28","62","30","58"
"USC00047965","SANTA ROSA, CA US","2020-11-29","63","31","59"
"USC00047965","SANTA ROSA, CA US","2020-11-30","62","32","59"
"USC00047965","SANTA ROSA, CA US","2020-12-01","64","33","59"
"USC00047965","SANTA ROSA, CA US","2020-12-02","65","33","60"
"USC00047965","SANTA ROSA, CA US","2020-12-03","62","37","59"
"USC00047965","SANTA ROSA, CA US","2020-12-04","65","34","60"
"USC00047965","SANTA ROSA, CA US","2020-12-05","60","35","57"
"USC00047965","SANTA ROSA, CA US","2020-12-06","64","38","59"
"USC00047965","SANTA ROSA, CA US","2020-12-07","75","59","71"
"USC00047965","SANTA ROSA, CA US","2020-12-08","71","35","66"
"USC00047965","SANTA ROSA, CA US","2020-12-09","66","34","61"
"USC00047965","SANTA ROSA, CA US","2020-12-10","64","35","59"
"USC00047965","SANTA ROSA, CA US","2020-12-11","59","36","50"
"USC00047965","SANTA ROSA, CA US","2020-12-12","55","45","53"
"USC00047965","SANTA ROSA, CA US","2020-12-13","55","48","53"
"USC00047965","SANTA ROSA, CA US","2020-12-14","57","35","53"
"USC00047965","SANTA ROSA, CA US","2020-12-15","59","37","57"
"USC00047965","SANTA ROSA, CA US","2020-12-16","57","41","51"
"USC00047965","SANTA ROSA, CA US","2020-12-17","58","45","54"
"USC00047965","SANTA ROSA, CA US","2020-12-18","60","33","56"
"USC00047965","SANTA ROSA, CA US","2020-12-19","60","32","56"
"USC00047965","SANTA ROSA, CA US","2020-12-20","60","32","59"
